bag,ztop,EDC3béta,AICC2012,deutfinal,temp,acc-EDC3beta
14030.0,7711.0,451461.0,440753.0,-4400.0,2097.0,13.0
14040.0,7717.0,451993.0,441273.0,-4372.0,2101.0,14.0
14050.0,7722.0,452516.0,441792.0,-4410.0,2095.0,13.0
14060.0,7728.0,453055.0,442322.0,-4411.0,2095.0,13.0
14070.0,7733.0,453598.0,442852.0,-4391.0,2098.0,14.0
14080.0,7739.0,454127.0,443382.0,-4371.0,2101.0,14.0
14090.0,7744.0,454631.0,443872.0,-4312.0,2111.0,15.0
14100.0,7750.0,455116.0,444362.0,-4347.0,2105.0,15.0
14110.0,7755.0,455612.0,444852.0,-4394.0,2098.0,14.0
14120.0,7761.0,456130.0,445368.0,-4373.0,2101.0,14.0
14130.0,7766.0,456652.0,445885.0,-4386.0,2099.0,14.0
14140.0,7772.0,457168.0,446401.0,-4353.0,2104.0,14.0
14150.0,7777.0,457671.0,446898.0,-4338.0,2107.0,15.0
14160.0,7783.0,458165.0,447394.0,-4359.0,2103.0,14.0
14170.0,7788.0,458663.0,447891.0,-4352.0,2105.0,14.0
14180.0,7794.0,459162.0,448388.0,-4351.0,2105.0,15.0
14190.0,7799.0,459657.0,448885.0,-4338.0,2107.0,15.0
14200.0,7805.0,460148.0,449382.0,-4343.0,2106.0,15.0
14210.0,7810.0,460639.0,449872.0,-4349.0,2105.0,15.0
14220.0,7816.0,461128.0,450363.0,-4315.0,2111.0,15.0
14230.0,7821.0,461603.0,450853.0,-4311.0,2111.0,16.0
14240.0,7827.0,462066.0,451322.0,-4280.0,2116.0,16.0
14250.0,7832.0,462520.0,451790.0,-4307.0,2112.0,16.0
14260.0,7838.0,462979.0,452259.0,-4303.0,2113.0,16.0
14270.0,7843.0,463441.0,452726.0,-4299.0,2113.0,16.0
14280.0,7849.0,463899.0,453194.0,-4279.0,2117.0,16.0
14290.0,7854.0,464344.0,453661.0,-4291.0,2115.0,16.0
14300.0,7860.0,464795.0,454125.0,-4275.0,2117.0,16.0
14310.0,7865.0,465242.0,454588.0,-4303.0,2113.0,16.0
14320.0,7871.0,465699.0,455052.0,-4298.0,2114.0,16.0
14330.0,7876.0,466138.0,455499.0,-4199.0,2130.0,17.0
14340.0,7882.0,466567.0,455947.0,-4307.0,2112.0,17.0
14350.0,7887.0,467002.0,456394.0,-4255.0,2121.0,16.0
14360.0,7893.0,467441.0,456834.0,-4285.0,2116.0,16.0
14370.0,7898.0,467886.0,457275.0,-4209.0,2128.0,18.0
14380.0,7904.0,468288.0,457715.0,-4244.0,2122.0,18.0
14390.0,7909.0,468698.0,458136.0,-4204.0,2129.0,18.0
14400.0,7915.0,469111.0,458557.0,-4260.0,2120.0,18.0
14410.0,7920.0,469510.0,458978.0,-4137.0,2140.0,19.0
14420.0,7926.0,469885.0,459384.0,-4191.0,2131.0,18.0
14430.0,7931.0,470277.0,459789.0,-4245.0,2122.0,17.0
14440.0,7937.0,470701.0,460195.0,-4295.0,2114.0,17.0
14450.0,7942.0,471135.0,460625.0,-4231.0,2125.0,17.0
14460.0,7948.0,471554.0,461054.0,-4197.0,2130.0,18.0
14470.0,7953.0,471959.0,461484.0,-4266.0,2119.0,17.0
14480.0,7959.0,472387.0,461925.0,-4246.0,2122.0,17.0
14490.0,7964.0,472811.0,462367.0,-4250.0,2122.0,17.0
14500.0,7970.0,473237.0,462808.0,-4254.0,2121.0,17.0
14510.0,7975.0,473659.0,463237.0,-4225.0,2126.0,18.0
14520.0,7981.0,474074.0,463666.0,-4226.0,2125.0,18.0
14530.0,7986.0,474476.0,464095.0,-4173.0,2134.0,19.0
14540.0,7992.0,474859.0,464477.0,-4156.0,2137.0,20.0
14550.0,7997.0,475220.0,464859.0,-4123.0,2142.0,20.0
14560.0,8003.0,475591.0,465241.0,-4221.0,2126.0,19.0
14570.0,8008.0,475977.0,465655.0,-4213.0,2128.0,18.0
14580.0,8014.0,476379.0,466068.0,-4189.0,2132.0,19.0
14590.0,8019.0,476771.0,466482.0,-4223.0,2126.0,18.0
14600.0,8025.0,477170.0,466912.0,-4197.0,2130.0,18.0
14610.0,8030.0,477582.0,467342.0,-4278.0,2117.0,17.0
14620.0,8036.0,478011.0,467772.0,-4272.0,2118.0,16.0
14630.0,8041.0,478457.0,468234.0,-4295.0,2114.0,16.0
14640.0,8047.0,478910.0,468696.0,-4235.0,2124.0,17.0
14650.0,8052.0,479332.0,469158.0,-4269.0,2118.0,17.0
14660.0,8058.0,479771.0,469618.0,-4269.0,2118.0,17.0
14670.0,8063.0,480209.0,470078.0,-4253.0,2121.0,17.0
14680.0,8069.0,480648.0,470538.0,-4288.0,2115.0,16.0
14690.0,8074.0,481096.0,471014.0,-4291.0,2115.0,16.0
14700.0,8080.0,481546.0,471489.0,-4257.0,2120.0,17.0
14710.0,8085.0,481987.0,471965.0,-4269.0,2118.0,17.0
14720.0,8091.0,482420.0,472421.0,-4180.0,2133.0,18.0
14730.0,8096.0,482816.0,472877.0,-4283.0,2116.0,16.0
14740.0,8102.0,483260.0,473333.0,-4281.0,2116.0,16.0
14750.0,8107.0,483716.0,473831.0,-4312.0,2111.0,16.0
14760.0,8113.0,484177.0,474328.0,-4278.0,2117.0,16.0
14770.0,8118.0,484636.0,474826.0,-4301.0,2113.0,16.0
14780.0,8124.0,485094.0,475337.0,-4287.0,2115.0,16.0
14790.0,8129.0,485555.0,475848.0,-4303.0,2113.0,16.0
14800.0,8135.0,486021.0,476359.0,-4315.0,2111.0,16.0
14810.0,8140.0,486487.0,476866.0,-4257.0,2120.0,17.0
14820.0,8146.0,486930.0,477373.0,-4259.0,2120.0,17.0
14830.0,8151.0,487366.0,477880.0,-4311.0,2112.0,15.0
14840.0,8157.0,487841.0,478423.0,-4343.0,2106.0,15.0
14850.0,8162.0,488335.0,478966.0,-4282.0,2116.0,16.0
14860.0,8168.0,488794.0,479509.0,-4318.0,2110.0,15.0
14870.0,8173.0,489282.0,480118.0,-4421.0,2093.0,13.0
14880.0,8179.0,489833.0,480726.0,-4359.0,2104.0,14.0
14890.0,8184.0,490349.0,481335.0,-4365.0,2103.0,14.0
14900.0,8190.0,490867.0,481971.0,-4397.0,2097.0,14.0
14910.0,8195.0,491410.0,482607.0,-4360.0,2103.0,14.0
14920.0,8201.0,491924.0,483243.0,-4322.0,2110.0,15.0
14930.0,8206.0,492413.0,483846.0,-4363.0,2103.0,14.0
14940.0,8212.0,492921.0,484448.0,-4291.0,2115.0,16.0
14950.0,8217.0,493387.0,485051.0,-4293.0,2114.0,16.0
14960.0,8223.0,493849.0,485626.0,-4291.0,2115.0,16.0
14970.0,8228.0,494313.0,486201.0,-4322.0,2110.0,15.0
14980.0,8234.0,494792.0,486776.0,-4303.0,2113.0,15.0
14990.0,8239.0,495276.0,487386.0,-4395.0,2098.0,14.0
15000.0,8245.0,495804.0,487995.0,-4337.0,2107.0,15.0
15010.0,8250.0,496302.0,488605.0,-4299.0,2113.0,15.0
15020.0,8256.0,496783.0,489216.0,-4383.0,2100.0,14.0
15030.0,8261.0,497308.0,489828.0,-4374.0,2101.0,14.0
15040.0,8267.0,497833.0,490439.0,-4308.0,2112.0,15.0
15050.0,8272.0,498311.0,490999.0,-4304.0,2113.0,16.0
15060.0,8278.0,498779.0,491560.0,-4275.0,2117.0,16.0
15070.0,8283.0,499243.0,492120.0,-4338.0,2107.0,15.0
15080.0,8289.0,499733.0,492711.0,-4344.0,2106.0,15.0
15090.0,8294.0,500235.0,493302.0,-4339.0,2107.0,15.0
15100.0,8300.0,500741.0,493893.0,-4374.0,2101.0,14.0
15110.0,8305.0,501257.0,494490.0,-4320.0,2110.0,15.0
15120.0,8311.0,501756.0,495087.0,-4367.0,2102.0,14.0
15130.0,8316.0,502269.0,495684.0,-4342.0,2106.0,14.0
15140.0,8322.0,502780.0,496282.0,-4388.0,2099.0,14.0
15150.0,8327.0,503311.0,496880.0,-4325.0,2109.0,15.0
15160.0,8333.0,503809.0,497478.0,-4362.0,2103.0,14.0
15170.0,8338.0,504321.0,498043.0,-4313.0,2111.0,15.0
15180.0,8344.0,504803.0,498608.0,-4288.0,2115.0,16.0
15190.0,8349.0,505273.0,499173.0,-4336.0,2107.0,15.0
15200.0,8355.0,505765.0,499724.0,-4331.0,2108.0,15.0
15210.0,8360.0,506248.0,500275.0,-4249.0,2122.0,16.0
15220.0,8366.0,506710.0,500826.0,-4346.0,2106.0,15.0
15230.0,8371.0,507200.0,501381.0,-4344.0,2106.0,15.0
15240.0,8377.0,507692.0,501937.0,-4271.0,2118.0,16.0
15250.0,8382.0,508169.0,502492.0,-4344.0,2106.0,15.0
15260.0,8388.0,508658.0,503064.0,-4333.0,2108.0,15.0
15270.0,8393.0,509166.0,503637.0,-4375.0,2101.0,15.0
15280.0,8399.0,509677.0,504209.0,-4307.0,2112.0,15.0
15290.0,8404.0,510162.0,504746.0,-4282.0,2116.0,16.0
15300.0,8410.0,510629.0,505283.0,-4301.0,2113.0,16.0
15310.0,8415.0,511092.0,505820.0,-4273.0,2118.0,16.0
15320.0,8421.0,511556.0,506360.0,-4305.0,2112.0,16.0
15330.0,8426.0,512032.0,506901.0,-4336.0,2107.0,15.0
15340.0,8432.0,512526.0,507441.0,-4334.0,2108.0,15.0
15350.0,8437.0,513021.0,507986.0,-4307.0,2112.0,15.0
15360.0,8443.0,513504.0,508530.0,-4307.0,2112.0,16.0
15370.0,8448.0,513971.0,509075.0,-4221.0,2126.0,17.0
15380.0,8454.0,514403.0,509608.0,-4314.0,2111.0,16.0
15390.0,8459.0,514882.0,510142.0,-4330.0,2108.0,15.0
15400.0,8465.0,515379.0,510675.0,-4371.0,2102.0,14.0
15410.0,8470.0,515903.0,511220.0,-4258.0,2120.0,17.0
15420.0,8476.0,516353.0,511766.0,-4305.0,2112.0,16.0
15430.0,8481.0,516831.0,512311.0,-4333.0,2108.0,15.0
15440.0,8487.0,517325.0,512858.0,-4279.0,2117.0,16.0
15450.0,8492.0,517792.0,513406.0,-4334.0,2108.0,15.0
15460.0,8498.0,518286.0,513953.0,-4326.0,2109.0,15.0
15470.0,8503.0,518776.0,514491.0,-4285.0,2116.0,16.0
15480.0,8509.0,519244.0,515030.0,-4286.0,2116.0,16.0
15490.0,8514.0,519719.0,515568.0,-4355.0,2104.0,15.0
15500.0,8520.0,520221.0,516133.0,-4327.0,2109.0,15.0
15510.0,8525.0,520721.0,516699.0,-4327.0,2109.0,15.0
15520.0,8531.0,521215.0,517264.0,-4317.0,2111.0,15.0
15530.0,8536.0,521702.0,517806.0,-4301.0,2113.0,16.0
15540.0,8542.0,522181.0,518348.0,-4305.0,2112.0,16.0
15550.0,8547.0,522656.0,518890.0,-4290.0,2115.0,16.0
15560.0,8553.0,523132.0,519420.0,-4317.0,2111.0,16.0
15570.0,8558.0,523607.0,519951.0,-4280.0,2117.0,16.0
15580.0,8564.0,524073.0,520481.0,-4269.0,2118.0,17.0
15590.0,8569.0,524522.0,520994.0,-4242.0,2123.0,17.0
15600.0,8575.0,524971.0,521508.0,-4329.0,2109.0,16.0
15610.0,8580.0,525452.0,522021.0,-4278.0,2117.0,16.0
15620.0,8586.0,525920.0,522545.0,-4325.0,2109.0,15.0
15630.0,8591.0,526408.0,523068.0,-4250.0,2122.0,17.0
15640.0,8597.0,526852.0,523592.0,-4282.0,2116.0,16.0
15650.0,8602.0,527307.0,524088.0,-4212.0,2128.0,17.0
15660.0,8608.0,527738.0,524584.0,-4292.0,2115.0,17.0
15670.0,8613.0,528190.0,525080.0,-4259.0,2120.0,17.0
15680.0,8619.0,528638.0,525553.0,-4241.0,2123.0,18.0
15690.0,8624.0,529059.0,526026.0,-4159.0,2137.0,18.0
15700.0,8630.0,529467.0,526499.0,-4265.0,2119.0,17.0
15710.0,8635.0,529901.0,526968.0,-4197.0,2130.0,18.0
15720.0,8641.0,530312.0,527438.0,-4257.0,2120.0,17.0
15730.0,8646.0,530761.0,527907.0,-4320.0,2110.0,16.0
15740.0,8652.0,531236.0,528414.0,-4262.0,2120.0,16.0
15750.0,8657.0,531699.0,528922.0,-4295.0,2114.0,16.0
15760.0,8663.0,532160.0,529429.0,-4262.0,2120.0,16.0
15770.0,8668.0,532620.0,529916.0,-4288.0,2115.0,17.0
15780.0,8674.0,533075.0,530404.0,-4247.0,2122.0,17.0
15790.0,8679.0,533518.0,530891.0,-4222.0,2126.0,17.0
15800.0,8685.0,533952.0,531373.0,-4306.0,2112.0,16.0
15810.0,8690.0,534420.0,531855.0,-4241.0,2123.0,17.0
15820.0,8696.0,534860.0,532337.0,-4264.0,2119.0,17.0
15830.0,8701.0,535305.0,532809.0,-4199.0,2130.0,18.0
15840.0,8707.0,535731.0,533282.0,-4286.0,2116.0,17.0
15850.0,8712.0,536177.0,533754.0,-4249.0,2122.0,18.0
15860.0,8718.0,536606.0,534209.0,-4158.0,2137.0,18.0
15870.0,8723.0,537019.0,534665.0,-4249.0,2122.0,18.0
15880.0,8729.0,537444.0,535120.0,-4253.0,2121.0,17.0
15890.0,8734.0,537889.0,535612.0,-4280.0,2117.0,16.0
15900.0,8740.0,538352.0,536105.0,-4292.0,2115.0,16.0
15910.0,8745.0,538822.0,536597.0,-4262.0,2120.0,17.0
15920.0,8751.0,539256.0,537045.0,-4136.0,2140.0,19.0
15930.0,8756.0,539658.0,537492.0,-4227.0,2125.0,18.0
15940.0,8762.0,540071.0,537940.0,-4253.0,2121.0,18.0
15950.0,8767.0,540500.0,538386.0,-4186.0,2132.0,18.0
15960.0,8773.0,540910.0,538832.0,-4206.0,2129.0,18.0
15970.0,8778.0,541320.0,539278.0,-4183.0,2133.0,19.0
15980.0,8784.0,541720.0,539706.0,-4192.0,2131.0,19.0
15990.0,8789.0,542119.0,540134.0,-4178.0,2133.0,19.0
16000.0,8795.0,542516.0,540562.0,-4176.0,2134.0,19.0
16010.0,8800.0,542910.0,540993.0,-4180.0,2133.0,19.0
16020.0,8806.0,543307.0,541424.0,-4198.0,2130.0,18.0
16030.0,8811.0,543721.0,541855.0,-4252.0,2121.0,17.0
16040.0,8817.0,544158.0,542329.0,-4259.0,2120.0,17.0
16050.0,8822.0,544604.0,542804.0,-4246.0,2122.0,17.0
16060.0,8828.0,545060.0,543278.0,-4313.0,2111.0,16.0
16070.0,8833.0,545535.0,543782.0,-4294.0,2114.0,16.0
16080.0,8839.0,546012.0,544287.0,-4281.0,2116.0,16.0
16090.0,8844.0,546472.0,544791.0,-4213.0,2128.0,18.0
16100.0,8850.0,546902.0,545253.0,-4256.0,2121.0,17.0
16110.0,8855.0,547346.0,545714.0,-4213.0,2128.0,18.0
16120.0,8861.0,547773.0,546176.0,-4272.0,2118.0,17.0
16130.0,8866.0,548224.0,546661.0,-4256.0,2121.0,17.0
16140.0,8872.0,548680.0,547145.0,-4281.0,2116.0,16.0
16150.0,8877.0,549140.0,547630.0,-4271.0,2118.0,16.0
16160.0,8883.0,549608.0,548116.0,-4300.0,2113.0,16.0
16170.0,8888.0,550068.0,548602.0,-4220.0,2126.0,17.0
16180.0,8894.0,550510.0,549088.0,-4238.0,2124.0,18.0
16190.0,8899.0,550943.0,549553.0,-4230.0,2125.0,18.0
16200.0,8905.0,551375.0,550017.0,-4205.0,2129.0,18.0
16210.0,8910.0,551798.0,550482.0,-4303.0,2113.0,16.0
16220.0,8916.0,552273.0,550991.0,-4295.0,2114.0,16.0
16230.0,8921.0,552753.0,551500.0,-4292.0,2115.0,16.0
16240.0,8927.0,553235.0,552009.0,-4325.0,2109.0,15.0
16250.0,8932.0,553733.0,552538.0,-4325.0,2109.0,15.0
16260.0,8938.0,554231.0,553067.0,-4288.0,2115.0,16.0
16270.0,8943.0,554719.0,553596.0,-4338.0,2107.0,15.0
16280.0,8949.0,555228.0,554144.0,-4355.0,2104.0,15.0
16290.0,8954.0,555749.0,554692.0,-4323.0,2110.0,15.0
16300.0,8960.0,556256.0,555240.0,-4324.0,2109.0,16.0
16310.0,8965.0,556746.0,555743.0,-4236.0,2124.0,17.0
16320.0,8971.0,557202.0,556246.0,-4276.0,2117.0,17.0
16330.0,8976.0,557663.0,556749.0,-4286.0,2116.0,16.0
16340.0,8982.0,558127.0,557235.0,-4248.0,2122.0,17.0
16350.0,8987.0,558576.0,557722.0,-4227.0,2125.0,17.0
16360.0,8993.0,559023.0,558208.0,-4296.0,2114.0,16.0
16370.0,8998.0,559491.0,558712.0,-4289.0,2115.0,16.0
16380.0,9004.0,559963.0,559215.0,-4242.0,2123.0,17.0
16390.0,9009.0,560415.0,559719.0,-4303.0,2113.0,16.0
16400.0,9015.0,560898.0,560227.0,-4291.0,2115.0,16.0
16410.0,9020.0,561376.0,560734.0,-4260.0,2120.0,17.0
16420.0,9026.0,561833.0,561242.0,-4275.0,2117.0,16.0
16430.0,9031.0,562305.0,561769.0,-4349.0,2105.0,15.0
16440.0,9037.0,562821.0,562295.0,-4287.0,2115.0,16.0
16450.0,9042.0,563300.0,562822.0,-4286.0,2116.0,16.0
16460.0,9048.0,563776.0,563344.0,-4288.0,2115.0,16.0
16470.0,9053.0,564256.0,563865.0,-4311.0,2111.0,16.0
16480.0,9059.0,564750.0,564387.0,-4322.0,2110.0,15.0
16490.0,9064.0,565257.0,564955.0,-4355.0,2104.0,14.0
16500.0,9070.0,565787.0,565522.0,-4380.0,2100.0,14.0
16510.0,9075.0,566336.0,566090.0,-4319.0,2110.0,15.0
16520.0,9081.0,566841.0,566651.0,-4321.0,2110.0,15.0
16530.0,9086.0,567347.0,567213.0,-4368.0,2102.0,14.0
16540.0,9092.0,567890.0,567774.0,-4383.0,2100.0,14.0
16550.0,9097.0,568437.0,568342.0,-4284.0,2116.0,15.0
16560.0,9103.0,568933.0,568911.0,-4401.0,2097.0,14.0
16570.0,9108.0,569484.0,569479.0,-4322.0,2110.0,15.0
16580.0,9114.0,570000.0,570014.0,-4317.0,2110.0,16.0
16590.0,9119.0,570496.0,570548.0,-4270.0,2118.0,16.0
16600.0,9125.0,570971.0,571083.0,-4292.0,2115.0,16.0
16610.0,9130.0,571459.0,571617.0,-4365.0,2102.0,15.0
16620.0,9136.0,571980.0,572151.0,-4277.0,2117.0,16.0
16630.0,9141.0,572466.0,572685.0,-4299.0,2113.0,16.0
16640.0,9147.0,572952.0,573210.0,-4305.0,2112.0,16.0
16650.0,9152.0,573445.0,573735.0,-4312.0,2111.0,16.0
16660.0,9158.0,573940.0,574260.0,-4277.0,2117.0,16.0
16670.0,9163.0,574414.0,574777.0,-4266.0,2119.0,17.0
16680.0,9169.0,574880.0,575294.0,-4336.0,2107.0,15.0
16690.0,9174.0,575393.0,575811.0,-4270.0,2118.0,16.0
16700.0,9180.0,575863.0,576319.0,-4310.0,2112.0,15.0
16710.0,9185.0,576360.0,576826.0,-4260.0,2120.0,17.0
16720.0,9191.0,576819.0,577334.0,-4246.0,2122.0,17.0
16730.0,9196.0,577272.0,577814.0,-4272.0,2118.0,17.0
16740.0,9202.0,577725.0,578295.0,-4197.0,2130.0,17.0
16750.0,9207.0,578169.0,578775.0,-4288.0,2115.0,17.0
16760.0,9213.0,578625.0,579262.0,-4253.0,2121.0,17.0
16770.0,9218.0,579088.0,579748.0,-4260.0,2120.0,17.0
16780.0,9224.0,579539.0,580235.0,-4221.0,2126.0,18.0
16790.0,9229.0,579974.0,580693.0,-4189.0,2131.0,19.0
16800.0,9235.0,580390.0,581150.0,-4237.0,2124.0,18.0
16810.0,9240.0,580829.0,581608.0,-4175.0,2134.0,19.0
16820.0,9246.0,581240.0,582066.0,-4219.0,2126.0,18.0
16830.0,9251.0,581663.0,582524.0,-4212.0,2128.0,17.0
16840.0,9257.0,582117.0,582982.0,-4346.0,2106.0,16.0
16850.0,9262.0,582604.0,583483.0,-4277.0,2117.0,16.0
16860.0,9268.0,583083.0,583984.0,-4235.0,2124.0,17.0
16870.0,9273.0,583532.0,584485.0,-4222.0,2126.0,17.0
16880.0,9279.0,583974.0,584969.0,-4263.0,2119.0,17.0
16890.0,9284.0,584433.0,585454.0,-4274.0,2117.0,17.0
16900.0,9290.0,584901.0,585938.0,-4226.0,2125.0,18.0
16910.0,9295.0,585340.0,586413.0,-4190.0,2131.0,18.0
16920.0,9301.0,585766.0,586889.0,-4294.0,2114.0,16.0
16930.0,9306.0,586243.0,587364.0,-4307.0,2112.0,16.0
16940.0,9312.0,586736.0,587871.0,-4286.0,2115.0,16.0
16950.0,9317.0,587215.0,588378.0,-4250.0,2121.0,17.0
16960.0,9323.0,587676.0,588885.0,-4248.0,2122.0,17.0
16970.0,9328.0,588127.0,589361.0,-4234.0,2124.0,17.0
16980.0,9334.0,588575.0,589838.0,-4242.0,2123.0,18.0
16990.0,9339.0,589014.0,590314.0,-4190.0,2131.0,18.0
17000.0,9345.0,589445.0,590777.0,-4270.0,2118.0,17.0
17010.0,9350.0,589902.0,591239.0,-4192.0,2131.0,18.0
17020.0,9356.0,590324.0,591702.0,-4234.0,2124.0,18.0
17030.0,9361.0,590752.0,592146.0,-4139.0,2140.0,19.0
17040.0,9367.0,591164.0,592589.0,-4237.0,2123.0,19.0
17050.0,9372.0,591579.0,593033.0,-4176.0,2133.0,19.0
17060.0,9378.0,591994.0,593473.0,-4169.0,2135.0,19.0
17070.0,9383.0,592399.0,593913.0,-4226.0,2125.0,18.0
17080.0,9389.0,592835.0,594353.0,-4214.0,2127.0,18.0
17090.0,9394.0,593272.0,594806.0,-4260.0,2120.0,18.0
17100.0,9400.0,593713.0,595258.0,-4163.0,2136.0,19.0
17110.0,9405.0,594124.0,595711.0,-4149.0,2138.0,20.0
17120.0,9411.0,594521.0,596141.0,-4185.0,2132.0,19.0
17130.0,9416.0,594928.0,596571.0,-4200.0,2129.0,18.0
17140.0,9422.0,595349.0,597001.0,-4212.0,2127.0,18.0
17150.0,9427.0,595773.0,597445.0,-4166.0,2135.0,19.0
17160.0,9433.0,596189.0,597889.0,-4229.0,2125.0,18.0
17170.0,9438.0,596618.0,598333.0,-4221.0,2126.0,18.0
17180.0,9444.0,597060.0,598796.0,-4238.0,2123.0,18.0
17190.0,9449.0,597503.0,599258.0,-4220.0,2126.0,18.0
17200.0,9455.0,597944.0,599721.0,-4227.0,2125.0,18.0
17210.0,9460.0,598384.0,600177.0,-4221.0,2126.0,18.0
17220.0,9466.0,598822.0,600634.0,-4215.0,2127.0,18.0
17230.0,9471.0,599253.0,601090.0,-4197.0,2130.0,18.0
17240.0,9477.0,599676.0,601554.0,-4194.0,2130.0,18.0
17250.0,9482.0,600116.0,602017.0,-4298.0,2113.0,18.0
17260.0,9488.0,600559.0,602481.0,-4143.0,2139.0,18.0
17270.0,9493.0,600988.0,602934.0,-4242.0,2122.0,18.0
17280.0,9499.0,601427.0,603388.0,-4248.0,2121.0,17.0
17290.0,9504.0,601887.0,603841.0,-4311.0,2111.0,16.0
17300.0,9510.0,602387.0,604310.0,-4238.0,2123.0,17.0
17310.0,9515.0,602839.0,604779.0,-4160.0,2136.0,19.0
17320.0,9521.0,603252.0,605248.0,-4249.0,2121.0,17.0
17330.0,9526.0,603702.0,605720.0,-4265.0,2119.0,17.0
17340.0,9532.0,604166.0,606193.0,-4243.0,2122.0,17.0
17350.0,9537.0,604621.0,606665.0,-4222.0,2126.0,17.0
17360.0,9543.0,605081.0,607151.0,-4301.0,2113.0,16.0
17370.0,9548.0,605562.0,607638.0,-4286.0,2115.0,17.0
17380.0,9554.0,606036.0,608124.0,-4190.0,2131.0,18.0
17390.0,9559.0,606477.0,608575.0,-4225.0,2125.0,18.0
17400.0,9565.0,606915.0,609027.0,-4226.0,2125.0,18.0
17410.0,9570.0,607358.0,609478.0,-4214.0,2127.0,18.0
17420.0,9576.0,607801.0,609959.0,-4308.0,2111.0,16.0
17430.0,9581.0,608295.0,610441.0,-4252.0,2121.0,17.0
17440.0,9587.0,608767.0,610922.0,-4278.0,2116.0,16.0
17450.0,9592.0,609246.0,611419.0,-4271.0,2118.0,16.0
17460.0,9598.0,609730.0,611916.0,-4306.0,2112.0,16.0
17470.0,9603.0,610231.0,612413.0,-4311.0,2111.0,16.0
17480.0,9609.0,610737.0,612913.0,-4286.0,2115.0,16.0
17490.0,9614.0,611228.0,613412.0,-4270.0,2118.0,16.0
17500.0,9620.0,611717.0,613912.0,-4320.0,2109.0,16.0
17510.0,9625.0,612221.0,614406.0,-4289.0,2115.0,16.0
17520.0,9631.0,612712.0,614900.0,-4245.0,2122.0,16.0
17530.0,9636.0,613189.0,615394.0,-4306.0,2112.0,16.0
17540.0,9642.0,613679.0,615874.0,-4274.0,2117.0,16.0
17550.0,9647.0,614159.0,616355.0,-4234.0,2124.0,17.0
17560.0,9653.0,614615.0,616835.0,-4217.0,2126.0,17.0
17570.0,9658.0,615075.0,617315.0,-4304.0,2112.0,16.0
17580.0,9664.0,615560.0,617796.0,-4285.0,2115.0,16.0
17590.0,9669.0,616059.0,618276.0,-4305.0,2112.0,16.0
17600.0,9675.0,616565.0,618774.0,-4322.0,2109.0,16.0
17610.0,9680.0,617073.0,619273.0,-4271.0,2117.0,16.0
17620.0,9686.0,617561.0,619771.0,-4257.0,2120.0,16.0
17630.0,9691.0,618041.0,620265.0,-4298.0,2113.0,16.0
17640.0,9697.0,618543.0,620758.0,-4337.0,2107.0,15.0
17650.0,9702.0,619055.0,621252.0,-4255.0,2120.0,16.0
17660.0,9708.0,619547.0,621741.0,-4298.0,2113.0,16.0
17670.0,9713.0,620038.0,622229.0,-4281.0,2116.0,16.0
17680.0,9719.0,620534.0,622718.0,-4295.0,2113.0,16.0
17690.0,9724.0,621034.0,623219.0,-4309.0,2111.0,15.0
17700.0,9730.0,621545.0,623720.0,-4313.0,2111.0,15.0
17710.0,9735.0,622056.0,624221.0,-4290.0,2114.0,15.0
17720.0,9741.0,622571.0,624738.0,-4357.0,2103.0,15.0
17730.0,9746.0,623105.0,625256.0,-4326.0,2108.0,15.0
17740.0,9752.0,623631.0,625773.0,-4287.0,2115.0,16.0
17750.0,9757.0,624140.0,626284.0,-4316.0,2110.0,15.0
17760.0,9763.0,624658.0,626796.0,-4336.0,2107.0,15.0
17770.0,9768.0,625188.0,627307.0,-4321.0,2109.0,15.0
17780.0,9774.0,625712.0,627822.0,-4305.0,2112.0,15.0
17790.0,9779.0,626229.0,628337.0,-4327.0,2108.0,15.0
17800.0,9785.0,626757.0,628852.0,-4336.0,2107.0,15.0
17810.0,9790.0,627296.0,629398.0,-4372.0,2101.0,14.0
17820.0,9796.0,627863.0,629944.0,-4363.0,2102.0,14.0
17830.0,9801.0,628430.0,630490.0,-4407.0,2095.0,13.0
17840.0,9807.0,629021.0,631049.0,-4360.0,2103.0,14.0
17850.0,9812.0,629586.0,631608.0,-4346.0,2105.0,14.0
17860.0,9818.0,630138.0,632167.0,-4353.0,2104.0,14.0
17870.0,9823.0,630692.0,632724.0,-4361.0,2102.0,14.0
17880.0,9829.0,631255.0,633280.0,-4386.0,2098.0,14.0
17890.0,9834.0,631837.0,633837.0,-4402.0,2096.0,13.0
17900.0,9840.0,632436.0,634393.0,-4384.0,2099.0,14.0
17910.0,9845.0,633007.0,634948.0,-4304.0,2112.0,15.0
17920.0,9851.0,633553.0,635504.0,-4405.0,2095.0,14.0
17930.0,9856.0,634137.0,636093.0,-4404.0,2095.0,13.0
17940.0,9862.0,634740.0,636682.0,-4401.0,2096.0,13.0
17950.0,9867.0,635341.0,637271.0,-4382.0,2099.0,14.0
17960.0,9873.0,635923.0,637854.0,-4364.0,2102.0,14.0
17970.0,9878.0,636500.0,638437.0,-4421.0,2093.0,13.0
17980.0,9884.0,637116.0,639020.0,-4439.0,2090.0,13.0
17990.0,9889.0,637744.0,639621.0,-4386.0,2098.0,13.0
18000.0,9895.0,638339.0,640221.0,-4375.0,2100.0,14.0
